id,name,usage,location_id/id
stock.Building5|ECR_High|B|1,1,Internal Location,stock.Building5|ECR_High|B|
stock.Building5|ECR_High|B|10,10,Internal Location,stock.Building5|ECR_High|B|
stock.Building5|ECR_High|B|4,4,Internal Location,stock.Building5|ECR_High|B|
stock.Building5|ECR_High|C|,C,Internal Location,stock.Building5|ECR_High||
stock.Building5|ECR_High|C|5,5,Internal Location,stock.Building5|ECR_High|C|
stock.Building5|ECR||,ECR,Internal Location,stock.Building5|||
stock.Building5|ECR|A|,A,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|A|1,1,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|10,10,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|2,2,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|3,3,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|4,4,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|5,5,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|6,6,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|7,7,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|A|8,8,Internal Location,stock.Building5|ECR|A|
stock.Building5|ECR|B|,B,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|B|1,1,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|10,10,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|2,2,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|3,3,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|4,4,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|5,5,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|6,6,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|7,7,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|8,8,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|B|9,9,Internal Location,stock.Building5|ECR|B|
stock.Building5|ECR|C|,C,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|C|1,1,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|10,10,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|2,2,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|3,3,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|4,4,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|5,5,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|6,6,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|7,7,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|8,8,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|C|9,9,Internal Location,stock.Building5|ECR|C|
stock.Building5|ECR|D|,D,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|D|1,1,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|10,10,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|2,2,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|3,3,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|4,4,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|5,5,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|6,6,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|7,7,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|D|9,9,Internal Location,stock.Building5|ECR|D|
stock.Building5|ECR|E|,E,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|E|1,1,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|10,10,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|2,2,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|3,3,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|4,4,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|5,5,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|6,6,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|7,7,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|8,8,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|E|9,9,Internal Location,stock.Building5|ECR|E|
stock.Building5|ECR|F|,F,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|F|1,1,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|10,10,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|2,2,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|4,4,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|5,5,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|6,6,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|7,7,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|8,8,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|F|9,9,Internal Location,stock.Building5|ECR|F|
stock.Building5|ECR|G|,G,Internal Location,stock.Building5|ECR||
stock.Building5|ECR|G|1,1,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|10,10,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|2,2,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|3,3,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|4,4,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|5,5,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|6,6,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|7,7,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|8,8,Internal Location,stock.Building5|ECR|G|
stock.Building5|ECR|G|9,9,Internal Location,stock.Building5|ECR|G|
stock.Building5|Embassy||,Embassy,Internal Location,stock.Building5|||
stock.Building5|Embassy|B|,B,Internal Location,stock.Building5|Embassy||
stock.Building5|Embassy|B|1,1,Internal Location,stock.Building5|Embassy|B|
stock.Building5|Embassy|B|2,2,Internal Location,stock.Building5|Embassy|B|
stock.Building5|Embassy|B|3,3,Internal Location,stock.Building5|Embassy|B|
stock.Building5|Embassy|B|4,4,Internal Location,stock.Building5|Embassy|B|
stock.Building5|Embassy|C|,C,Internal Location,stock.Building5|Embassy||
stock.Building5|Embassy|C|1,1,Internal Location,stock.Building5|Embassy|C|
stock.Building5|Embassy|C|2,2,Internal Location,stock.Building5|Embassy|C|
stock.Building5|Embassy|C|5,5,Internal Location,stock.Building5|Embassy|C|
stock.Building5|Embassy|C|6,6,Internal Location,stock.Building5|Embassy|C|
stock.Building5|Embassy|D|,D,Internal Location,stock.Building5|Embassy||
stock.Building5|Embassy|D|1,1,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|2,2,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|3,3,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|4,4,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|5,5,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|6,6,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|7,7,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|D|8,8,Internal Location,stock.Building5|Embassy|D|
stock.Building5|Embassy|E|,E,Internal Location,stock.Building5|Embassy||
stock.Building5|Embassy|E|1,1,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Embassy|E|2,2,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Embassy|E|3,3,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Embassy|E|4,4,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Embassy|E|7,7,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Embassy|E|8,8,Internal Location,stock.Building5|Embassy|E|
stock.Building5|Front_Room||,Front Room,Internal Location,stock.Building5|||
stock.Building5|G||,G,Internal Location,stock.Building5|||
stock.Building5|G|10|,10,Internal Location,stock.Building5|G||
stock.Building5|G|5|,5,Internal Location,stock.Building5|G||
stock.Building5|G|8|,8,Internal Location,stock.Building5|G||
stock.Building5|G1||,G1,Internal Location,stock.Building5|||
stock.Building5|G1|A|,A,Internal Location,stock.Building5|G1||
stock.Building5|G1|A|1,1,Internal Location,stock.Building5|G1|A|
stock.Building5|G1|A|2,2,Internal Location,stock.Building5|G1|A|
stock.Building5|G1|A|3,3,Internal Location,stock.Building5|G1|A|
stock.Building5|G1|A|4,4,Internal Location,stock.Building5|G1|A|
stock.Building5|G1|A|5,5,Internal Location,stock.Building5|G1|A|
stock.Building5|G1|B|,B,Internal Location,stock.Building5|G1||
stock.Building5|G1|B|1,1,Internal Location,stock.Building5|G1|B|
stock.Building5|G1|B|2,2,Internal Location,stock.Building5|G1|B|
stock.Building5|G1|B|3,3,Internal Location,stock.Building5|G1|B|
stock.Building5|G1|B|4,4,Internal Location,stock.Building5|G1|B|
stock.Building5|G1|B|5,5,Internal Location,stock.Building5|G1|B|
stock.Building5|G1|C|,C,Internal Location,stock.Building5|G1||
stock.Building5|G1|C|1,1,Internal Location,stock.Building5|G1|C|
stock.Building5|G1|C|2,2,Internal Location,stock.Building5|G1|C|
stock.Building5|G1|C|3,3,Internal Location,stock.Building5|G1|C|
stock.Building5|G1|C|4,4,Internal Location,stock.Building5|G1|C|
stock.Building5|G1|C|5,5,Internal Location,stock.Building5|G1|C|
stock.Building5|G1|D|,D,Internal Location,stock.Building5|G1||
stock.Building5|G1|D|1,1,Internal Location,stock.Building5|G1|D|
stock.Building5|G1|D|2,2,Internal Location,stock.Building5|G1|D|
stock.Building5|G1|D|3,3,Internal Location,stock.Building5|G1|D|
stock.Building5|G1|D|4,4,Internal Location,stock.Building5|G1|D|
stock.Building5|G1|D|5,5,Internal Location,stock.Building5|G1|D|
stock.Building5|G1|E|,E,Internal Location,stock.Building5|G1||
stock.Building5|G1|E|1,1,Internal Location,stock.Building5|G1|E|
stock.Building5|G1|E|2,2,Internal Location,stock.Building5|G1|E|
stock.Building5|G1|E|3,3,Internal Location,stock.Building5|G1|E|
stock.Building5|G1|E|4,4,Internal Location,stock.Building5|G1|E|
stock.Building5|G1|E|5,5,Internal Location,stock.Building5|G1|E|
stock.Building5|G1|F|,F,Internal Location,stock.Building5|G1||
stock.Building5|G1|F|1,1,Internal Location,stock.Building5|G1|F|
stock.Building5|G1|F|2,2,Internal Location,stock.Building5|G1|F|
stock.Building5|G1|F|3,3,Internal Location,stock.Building5|G1|F|
stock.Building5|G1|F|4,4,Internal Location,stock.Building5|G1|F|
stock.Building5|G1|F|5,5,Internal Location,stock.Building5|G1|F|
stock.Building5|G1|G|,G,Internal Location,stock.Building5|G1||
stock.Building5|G1|G|1,1,Internal Location,stock.Building5|G1|G|
stock.Building5|G1|G|2,2,Internal Location,stock.Building5|G1|G|
stock.Building5|G1|G|3,3,Internal Location,stock.Building5|G1|G|
stock.Building5|G1|G|4,4,Internal Location,stock.Building5|G1|G|
stock.Building5|G1|G|5,5,Internal Location,stock.Building5|G1|G|
stock.Building5|G2||,G2,Internal Location,stock.Building5|||
stock.Building5|G2|A|,A,Internal Location,stock.Building5|G2||
stock.Building5|G2|A|1,1,Internal Location,stock.Building5|G2|A|
stock.Building5|G2|A|2,2,Internal Location,stock.Building5|G2|A|
stock.Building5|G2|A|3,3,Internal Location,stock.Building5|G2|A|
stock.Building5|G2|A|4,4,Internal Location,stock.Building5|G2|A|
stock.Building5|G2|A|5,5,Internal Location,stock.Building5|G2|A|
stock.Building5|G2|B|,B,Internal Location,stock.Building5|G2||
stock.Building5|G2|B|1,1,Internal Location,stock.Building5|G2|B|
stock.Building5|G2|B|2,2,Internal Location,stock.Building5|G2|B|
stock.Building5|G2|B|3,3,Internal Location,stock.Building5|G2|B|
stock.Building5|G2|B|4,4,Internal Location,stock.Building5|G2|B|
stock.Building5|G2|B|5,5,Internal Location,stock.Building5|G2|B|
stock.Building5|G2|C|,C,Internal Location,stock.Building5|G2||
stock.Building5|G2|C|1,1,Internal Location,stock.Building5|G2|C|
stock.Building5|G2|C|2,2,Internal Location,stock.Building5|G2|C|
stock.Building5|G2|C|3,3,Internal Location,stock.Building5|G2|C|
stock.Building5|G2|C|4,4,Internal Location,stock.Building5|G2|C|
stock.Building5|G2|C|5,5,Internal Location,stock.Building5|G2|C|
stock.Building5|G2|D|,D,Internal Location,stock.Building5|G2||
stock.Building5|G2|D|1,1,Internal Location,stock.Building5|G2|D|
stock.Building5|G2|D|2,2,Internal Location,stock.Building5|G2|D|
stock.Building5|G2|D|3,3,Internal Location,stock.Building5|G2|D|
stock.Building5|G2|D|4,4,Internal Location,stock.Building5|G2|D|
stock.Building5|G2|D|5,5,Internal Location,stock.Building5|G2|D|
stock.Building5|G2|E|,E,Internal Location,stock.Building5|G2||
stock.Building5|G2|E|1,1,Internal Location,stock.Building5|G2|E|
stock.Building5|G2|E|2,2,Internal Location,stock.Building5|G2|E|
stock.Building5|G2|E|3,3,Internal Location,stock.Building5|G2|E|
stock.Building5|G2|E|4,4,Internal Location,stock.Building5|G2|E|
stock.Building5|G2|E|5,5,Internal Location,stock.Building5|G2|E|
stock.Building5|G2|F|,F,Internal Location,stock.Building5|G2||
stock.Building5|G2|F|1,1,Internal Location,stock.Building5|G2|F|
stock.Building5|G2|F|2,2,Internal Location,stock.Building5|G2|F|
stock.Building5|G2|F|3,3,Internal Location,stock.Building5|G2|F|
stock.Building5|G2|F|4,4,Internal Location,stock.Building5|G2|F|
stock.Building5|G2|F|5,5,Internal Location,stock.Building5|G2|F|
stock.Building5|G2|G|,G,Internal Location,stock.Building5|G2||
stock.Building5|G2|G|1,1,Internal Location,stock.Building5|G2|G|
stock.Building5|G2|G|2,2,Internal Location,stock.Building5|G2|G|
stock.Building5|G2|G|3,3,Internal Location,stock.Building5|G2|G|
stock.Building5|G2|G|4,4,Internal Location,stock.Building5|G2|G|
stock.Building5|G2|G|5,5,Internal Location,stock.Building5|G2|G|
stock.Building5|G3||,G3,Internal Location,stock.Building5|||
stock.Building5|G3|A|,A,Internal Location,stock.Building5|G3||
stock.Building5|G3|A|1,1,Internal Location,stock.Building5|G3|A|
stock.Building5|G3|A|2,2,Internal Location,stock.Building5|G3|A|
stock.Building5|G3|A|3,3,Internal Location,stock.Building5|G3|A|
stock.Building5|G3|A|4,4,Internal Location,stock.Building5|G3|A|
stock.Building5|G3|A|5,5,Internal Location,stock.Building5|G3|A|
stock.Building5|G3|B|,B,Internal Location,stock.Building5|G3||
stock.Building5|G3|B|1,1,Internal Location,stock.Building5|G3|B|
stock.Building5|G3|B|2,2,Internal Location,stock.Building5|G3|B|
stock.Building5|G3|B|3,3,Internal Location,stock.Building5|G3|B|
stock.Building5|G3|B|4,4,Internal Location,stock.Building5|G3|B|
stock.Building5|G3|B|5,5,Internal Location,stock.Building5|G3|B|
stock.Building5|G3|C|,C,Internal Location,stock.Building5|G3||
stock.Building5|G3|C|1,1,Internal Location,stock.Building5|G3|C|
stock.Building5|G3|C|2,2,Internal Location,stock.Building5|G3|C|
stock.Building5|G3|C|3,3,Internal Location,stock.Building5|G3|C|
stock.Building5|G3|C|4,4,Internal Location,stock.Building5|G3|C|
stock.Building5|G3|C|5,5,Internal Location,stock.Building5|G3|C|
stock.Building5|G3|D|,D,Internal Location,stock.Building5|G3||
stock.Building5|G3|D|1,1,Internal Location,stock.Building5|G3|D|
stock.Building5|G3|D|2,2,Internal Location,stock.Building5|G3|D|
stock.Building5|G3|D|3,3,Internal Location,stock.Building5|G3|D|
stock.Building5|G3|D|4,4,Internal Location,stock.Building5|G3|D|
stock.Building5|G3|D|5,5,Internal Location,stock.Building5|G3|D|
stock.Building5|G3|E|,E,Internal Location,stock.Building5|G3||
stock.Building5|G3|E|1,1,Internal Location,stock.Building5|G3|E|
stock.Building5|G3|E|2,2,Internal Location,stock.Building5|G3|E|
stock.Building5|G3|E|3,3,Internal Location,stock.Building5|G3|E|
stock.Building5|G3|E|4,4,Internal Location,stock.Building5|G3|E|
stock.Building5|G3|E|5,5,Internal Location,stock.Building5|G3|E|
stock.Building5|G3|F|,F,Internal Location,stock.Building5|G3||
stock.Building5|G3|F|1,1,Internal Location,stock.Building5|G3|F|
stock.Building5|G3|F|2,2,Internal Location,stock.Building5|G3|F|
stock.Building5|G3|F|3,3,Internal Location,stock.Building5|G3|F|
stock.Building5|G3|F|4,4,Internal Location,stock.Building5|G3|F|
stock.Building5|G3|F|5,5,Internal Location,stock.Building5|G3|F|
stock.Building5|G3|G|,G,Internal Location,stock.Building5|G3||
stock.Building5|G3|G|1,1,Internal Location,stock.Building5|G3|G|
stock.Building5|G3|G|2,2,Internal Location,stock.Building5|G3|G|
stock.Building5|G3|G|3,3,Internal Location,stock.Building5|G3|G|
stock.Building5|G3|G|4,4,Internal Location,stock.Building5|G3|G|
stock.Building5|G3|G|5,5,Internal Location,stock.Building5|G3|G|
stock.Building5|G4||,G4,Internal Location,stock.Building5|||
stock.Building5|G4|A|,A,Internal Location,stock.Building5|G4||
stock.Building5|G4|A|1,1,Internal Location,stock.Building5|G4|A|
stock.Building5|G4|A|2,2,Internal Location,stock.Building5|G4|A|
stock.Building5|G4|A|3,3,Internal Location,stock.Building5|G4|A|
stock.Building5|G4|A|4,4,Internal Location,stock.Building5|G4|A|
stock.Building5|G4|A|5,5,Internal Location,stock.Building5|G4|A|
stock.Building5|G4|B|,B,Internal Location,stock.Building5|G4||
stock.Building5|G4|B|1,1,Internal Location,stock.Building5|G4|B|
stock.Building5|G4|B|2,2,Internal Location,stock.Building5|G4|B|
stock.Building5|G4|B|3,3,Internal Location,stock.Building5|G4|B|
stock.Building5|G4|B|4,4,Internal Location,stock.Building5|G4|B|
stock.Building5|G4|B|5,5,Internal Location,stock.Building5|G4|B|
stock.Building5|G4|C|,C,Internal Location,stock.Building5|G4||
stock.Building5|G4|C|1,1,Internal Location,stock.Building5|G4|C|
stock.Building5|G4|C|2,2,Internal Location,stock.Building5|G4|C|
stock.Building5|G4|C|3,3,Internal Location,stock.Building5|G4|C|
stock.Building5|G4|C|4,4,Internal Location,stock.Building5|G4|C|
stock.Building5|G4|C|5,5,Internal Location,stock.Building5|G4|C|
stock.Building5|G4|D|,D,Internal Location,stock.Building5|G4||
stock.Building5|G4|D|1,1,Internal Location,stock.Building5|G4|D|
stock.Building5|G4|D|2,2,Internal Location,stock.Building5|G4|D|
stock.Building5|G4|D|3,3,Internal Location,stock.Building5|G4|D|
stock.Building5|G4|D|4,4,Internal Location,stock.Building5|G4|D|
stock.Building5|G4|D|5,5,Internal Location,stock.Building5|G4|D|
stock.Building5|G4|E|,E,Internal Location,stock.Building5|G4||
stock.Building5|G4|E|1,1,Internal Location,stock.Building5|G4|E|
stock.Building5|G4|E|2,2,Internal Location,stock.Building5|G4|E|
stock.Building5|G4|E|3,3,Internal Location,stock.Building5|G4|E|
stock.Building5|G4|E|4,4,Internal Location,stock.Building5|G4|E|
stock.Building5|G4|E|5,5,Internal Location,stock.Building5|G4|E|
stock.Building5|G4|F|,F,Internal Location,stock.Building5|G4||
stock.Building5|G4|F|1,1,Internal Location,stock.Building5|G4|F|
stock.Building5|G4|F|2,2,Internal Location,stock.Building5|G4|F|
stock.Building5|G4|F|3,3,Internal Location,stock.Building5|G4|F|
stock.Building5|G4|F|4,4,Internal Location,stock.Building5|G4|F|
stock.Building5|G4|F|5,5,Internal Location,stock.Building5|G4|F|
stock.Building5|G4|G|,G,Internal Location,stock.Building5|G4||
stock.Building5|G4|G|1,1,Internal Location,stock.Building5|G4|G|
stock.Building5|G4|G|2,2,Internal Location,stock.Building5|G4|G|
stock.Building5|G4|G|3,3,Internal Location,stock.Building5|G4|G|
stock.Building5|G4|G|4,4,Internal Location,stock.Building5|G4|G|
stock.Building5|G4|G|5,5,Internal Location,stock.Building5|G4|G|
stock.Building5|G5||,G5,Internal Location,stock.Building5|||
stock.Building5|G5|A|,A,Internal Location,stock.Building5|G5||
stock.Building5|G5|A|1,1,Internal Location,stock.Building5|G5|A|
stock.Building5|G5|A|2,2,Internal Location,stock.Building5|G5|A|
stock.Building5|G5|A|3,3,Internal Location,stock.Building5|G5|A|
stock.Building5|G5|A|4,4,Internal Location,stock.Building5|G5|A|
stock.Building5|G5|A|5,5,Internal Location,stock.Building5|G5|A|
stock.Building5|G5|B|,B,Internal Location,stock.Building5|G5||
stock.Building5|G5|B|1,1,Internal Location,stock.Building5|G5|B|
stock.Building5|G5|B|2,2,Internal Location,stock.Building5|G5|B|
stock.Building5|G5|B|3,3,Internal Location,stock.Building5|G5|B|
stock.Building5|G5|B|4,4,Internal Location,stock.Building5|G5|B|
stock.Building5|G5|B|5,5,Internal Location,stock.Building5|G5|B|
stock.Building5|G5|C|,C,Internal Location,stock.Building5|G5||
stock.Building5|G5|C|1,1,Internal Location,stock.Building5|G5|C|
stock.Building5|G5|C|2,2,Internal Location,stock.Building5|G5|C|
stock.Building5|G5|C|3,3,Internal Location,stock.Building5|G5|C|
stock.Building5|G5|C|4,4,Internal Location,stock.Building5|G5|C|
stock.Building5|G5|C|5,5,Internal Location,stock.Building5|G5|C|
stock.Building5|G5|D|,D,Internal Location,stock.Building5|G5||
stock.Building5|G5|D|1,1,Internal Location,stock.Building5|G5|D|
stock.Building5|G5|D|2,2,Internal Location,stock.Building5|G5|D|
stock.Building5|G5|D|3,3,Internal Location,stock.Building5|G5|D|
stock.Building5|G5|D|4,4,Internal Location,stock.Building5|G5|D|
stock.Building5|G5|D|5,5,Internal Location,stock.Building5|G5|D|
stock.Building5|G5|E|,E,Internal Location,stock.Building5|G5||
stock.Building5|G5|E|1,1,Internal Location,stock.Building5|G5|E|
stock.Building5|G5|E|2,2,Internal Location,stock.Building5|G5|E|
stock.Building5|G5|E|3,3,Internal Location,stock.Building5|G5|E|
stock.Building5|G5|E|4,4,Internal Location,stock.Building5|G5|E|
stock.Building5|G5|E|5,5,Internal Location,stock.Building5|G5|E|
stock.Building5|G5|F|,F,Internal Location,stock.Building5|G5||
stock.Building5|G5|F|1,1,Internal Location,stock.Building5|G5|F|
stock.Building5|G5|F|2,2,Internal Location,stock.Building5|G5|F|
stock.Building5|G5|F|3,3,Internal Location,stock.Building5|G5|F|
stock.Building5|G5|F|4,4,Internal Location,stock.Building5|G5|F|
stock.Building5|G5|F|5,5,Internal Location,stock.Building5|G5|F|
stock.Building5|G5|G|,G,Internal Location,stock.Building5|G5||
stock.Building5|G5|G|1,1,Internal Location,stock.Building5|G5|G|
stock.Building5|G5|G|2,2,Internal Location,stock.Building5|G5|G|
stock.Building5|G5|G|3,3,Internal Location,stock.Building5|G5|G|
stock.Building5|G5|G|4,4,Internal Location,stock.Building5|G5|G|
stock.Building5|G5|G|5,5,Internal Location,stock.Building5|G5|G|
stock.Building5|G6||,G6,Internal Location,stock.Building5|||
stock.Building5|G6|A|,A,Internal Location,stock.Building5|G6||
stock.Building5|G6|A|1,1,Internal Location,stock.Building5|G6|A|
stock.Building5|G6|A|2,2,Internal Location,stock.Building5|G6|A|
stock.Building5|G6|A|3,3,Internal Location,stock.Building5|G6|A|
stock.Building5|G6|A|4,4,Internal Location,stock.Building5|G6|A|
stock.Building5|G6|A|5,5,Internal Location,stock.Building5|G6|A|
stock.Building5|G6|B|,B,Internal Location,stock.Building5|G6||
stock.Building5|G6|B|1,1,Internal Location,stock.Building5|G6|B|
stock.Building5|G6|B|2,2,Internal Location,stock.Building5|G6|B|
stock.Building5|G6|B|3,3,Internal Location,stock.Building5|G6|B|
stock.Building5|G6|B|4,4,Internal Location,stock.Building5|G6|B|
stock.Building5|G6|B|5,5,Internal Location,stock.Building5|G6|B|
stock.Building5|G6|C|,C,Internal Location,stock.Building5|G6||
stock.Building5|G6|C|1,1,Internal Location,stock.Building5|G6|C|
stock.Building5|G6|C|2,2,Internal Location,stock.Building5|G6|C|
stock.Building5|G6|C|3,3,Internal Location,stock.Building5|G6|C|
stock.Building5|G6|C|4,4,Internal Location,stock.Building5|G6|C|
stock.Building5|G6|C|5,5,Internal Location,stock.Building5|G6|C|
stock.Building5|G6|D|,D,Internal Location,stock.Building5|G6||
stock.Building5|G6|D|1,1,Internal Location,stock.Building5|G6|D|
stock.Building5|G6|D|2,2,Internal Location,stock.Building5|G6|D|
stock.Building5|G6|D|3,3,Internal Location,stock.Building5|G6|D|
stock.Building5|G6|D|4,4,Internal Location,stock.Building5|G6|D|
stock.Building5|G6|D|5,5,Internal Location,stock.Building5|G6|D|
stock.Building5|G6|E|,E,Internal Location,stock.Building5|G6||
stock.Building5|G6|E|1,1,Internal Location,stock.Building5|G6|E|
stock.Building5|G6|E|2,2,Internal Location,stock.Building5|G6|E|
stock.Building5|G6|E|3,3,Internal Location,stock.Building5|G6|E|
stock.Building5|G6|E|4,4,Internal Location,stock.Building5|G6|E|
stock.Building5|G6|E|5,5,Internal Location,stock.Building5|G6|E|
stock.Building5|G6|F|,F,Internal Location,stock.Building5|G6||
stock.Building5|G6|F|1,1,Internal Location,stock.Building5|G6|F|
stock.Building5|G6|F|2,2,Internal Location,stock.Building5|G6|F|
stock.Building5|G6|F|3,3,Internal Location,stock.Building5|G6|F|
stock.Building5|G6|F|4,4,Internal Location,stock.Building5|G6|F|
stock.Building5|G6|F|5,5,Internal Location,stock.Building5|G6|F|
stock.Building5|G6|G|,G,Internal Location,stock.Building5|G6||
stock.Building5|G6|G|1,1,Internal Location,stock.Building5|G6|G|
stock.Building5|G6|G|2,2,Internal Location,stock.Building5|G6|G|
stock.Building5|G6|G|3,3,Internal Location,stock.Building5|G6|G|
stock.Building5|G6|G|4,4,Internal Location,stock.Building5|G6|G|
stock.Building5|G6|G|5,5,Internal Location,stock.Building5|G6|G|
stock.Building5|Green_Draw||,Green Draw,Internal Location,stock.Building5|||
stock.Building5|Green_Draw|1|,1,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|1|10,10,Internal Location,stock.Building5|Green_Draw|1|
stock.Building5|Green_Draw|11|,11,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|11|5,5,Internal Location,stock.Building5|Green_Draw|11|
stock.Building5|Green_Draw|2|,2,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|2|1,1,Internal Location,stock.Building5|Green_Draw|2|
stock.Building5|Green_Draw|2|4,4,Internal Location,stock.Building5|Green_Draw|2|
stock.Building5|Green_Draw|3|,3,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|3|1,1,Internal Location,stock.Building5|Green_Draw|3|
stock.Building5|Green_Draw|4|,4,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|4|1,1,Internal Location,stock.Building5|Green_Draw|4|
stock.Building5|Green_Draw|5|,5,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|5|1,1,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|2,2,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|3,3,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|4,4,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|5,5,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|6,6,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|5|7,7,Internal Location,stock.Building5|Green_Draw|5|
stock.Building5|Green_Draw|6|,6,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|6|1,1,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|6|2,2,Internal Location,stock.Building5|Green_Draw|6|
